Usage statistics from between 23:00 and 4:00 each day
,Main (kWh),Gym (kWh),PlugLoad (kWh),Lighting (kWh),Emergency Kitchen+Lights (kWh),Chillers (kWh),CollinCent (kWh)
2016-02-27,538.0,75.19999999998254,45.870000000009895,118.70000000001164,213.70000000001164,0.09000000000014552,91.10000000000582
2016-02-28,415.0,74.0,47.229999999995925,119.0,133.89999999999418,0.12999999999738066,43.69999999998254
2016-02-29,482.0,125.70000000001164,45.55000000000291,131.29999999998836,137.80000000001746,0.15999999999985448,45.5
2016-03-01,611.0,233.70000000001164,49.41000000000349,134.20000000001164,153.10000000000582,0.15999999999985448,46.39999999999418
2016-03-02,580.0,87.30000000001746,48.36999999999534,128.09999999997672,244.0,0.0,80.5
2016-03-03,616.0,143.20000000001164,49.63000000000466,140.59999999997672,240.79999999998836,0.0,50.20000000001164
2016-03-04,611.0,99.09999999997672,46.919999999998254,116.10000000003492,238.5,0.0,118.20000000001164
2016-03-05,606.0,92.69999999998254,48.0399999999936,114.90000000002328,261.69999999998254,0.0,97.70000000001164
2016-03-06,650.0,91.60000000000582,48.279999999998836,124.29999999998836,271.8999999999942,0.0,124.0
2016-03-07,596.0,117.69999999998254,49.570000000006985,130.39999999996508,259.5,0.010000000002037268,48.10000000000582
2016-03-08,494.0,80.5,49.61000000000058,139.79999999998836,180.39999999999418,0.13999999999941792,47.5
2016-03-09,532.0,121.29999999998836,51.38999999999942,134.59999999997672,176.79999999998836,0.18000000000029104,52.40000000002328
2016-03-10,482.0,85.59999999997672,47.24000000000524,123.70000000001164,182.5,0.12000000000261934,46.60000000000582
2016-03-11,552.0,95.60000000000582,45.020000000004075,114.20000000001164,231.79999999998836,0.049999999999272404,71.30000000001746
2016-03-12,469.0,65.0,36.179999999993015,98.09999999997672,161.5,0.13999999999941792,111.60000000000582
2016-03-13,463.0,75.79999999998836,45.14999999999418,115.79999999998836,138.59999999997672,0.16999999999825377,89.70000000001164
2016-03-14,453.0,78.10000000000582,45.30000000000291,123.59999999997672,155.20000000001164,0.13000000000101863,50.79999999998836
2016-03-15,465.0,82.80000000001746,49.89999999999418,133.29999999998836,154.5,0.1499999999978172,48.10000000000582
2016-03-16,452.0,79.5,46.89999999999418,125.29999999998836,156.60000000000582,0.13000000000101863,46.30000000001746
2016-03-17,448.0,75.89999999999418,47.29999999998836,126.0,157.89999999999418,0.1500000000014552,44.0
2016-03-18,544.0,86.5,44.30000000000291,113.79999999998836,256.3999999999942,0.029999999998835847,50.30000000001746
2016-03-19,723.0,93.0,43.5,154.90000000002328,291.80000000001746,0.0,150.10000000000582
2016-03-20,547.0,84.09999999997672,42.89999999999418,113.90000000002328,261.80000000001746,0.020000000000436557,52.80000000001746
2016-03-21,615.0,115.0,41.60000000000582,127.29999999998836,268.5,0.010000000002037268,48.29999999998836
